m,n
26,121
36,79
60,184
107,172
167,192
191,136
86,115
174,52
178,50
142,188
49,198
63,94
194,40
185,155
167,123
70,101
97,185
67,24
92,119
25,173
69,192
81,114
36,175
93,177
76,111
165,109
89,85
34,136
91,146
15,15
49,26
155,51
62,106
25,67
54,133
182,196
85,16
123,136
165,150
37,88
13,76
183,74
31,81
17,194
52,118
107,147
193,13
46,26
93,106
90,84
59,65
78,129
86,20
146,172
200,123
197,44
45,92
124,143
195,131
145,24
52,80
90,134
164,70
105,182
41,109
78,82
109,149
153,84
23,89
154,59
156,94
124,155
175,147
80,95
76,94
139,82
36,162
86,171
117,125
25,151
88,65
190,48
75,180
20,112
49,114
112,125
61,74
61,43
167,29
118,26
106,184
146,127
137,151
43,138
99,109
155,33
110,108
54,175
103,166
66,144
129,46
39,141
137,54
108,187
178,171
60,153
97,158
19,107
52,102
123,152
128,170
134,84
82,47
24,42
162,189
24,124
166,46
79,200
59,47
133,178
69,36
79,147
161,17
143,56
162,75
100,62
82,35
163,48
65,137
177,106
105,158
35,68
112,22
51,17
34,49
151,138
33,96
82,123
194,39
93,132
96,81
137,63
72,86
20,181
53,111
121,129
92,70
140,27
173,118
27,107
36,183
108,100
177,200
158,188
87,170
96,188
115,109
63,82
96,103
76,132
83,101
48,110
160,143
189,91
55,109
77,157
54,68
44,148
151,67
55,161
69,149
61,33
179,169
130,30
129,78
23,86
77,143
152,39
109,143
91,17
167,157
15,27
71,73
47,192
93,159
88,177
65,68
138,75
121,26
178,62
85,38
189,180
160,52
140,91
166,48
143,74
166,123
199,16
118,152
55,127
170,99
53,112
121,52
131,67
30,198
154,161
115,82
144,15
51,25
117,155
54,172
52,44
139,103
154,13
96,131
101,26
12,69
44,171
22,184
147,168
67,122
82,15
173,182
98,191
67,154
24,45
44,19
75,194
156,118
97,186
19,67
55,77
173,63
66,170
10,156
166,139
191,154
145,162
104,195
79,101
158,115
111,15
137,61
59,150
142,173
88,162
118,10
117,140
156,14
22,183
86,70
108,118
185,84
69,159
66,176
130,167
57,194
160,177
35,117
21,19
20,50
23,58
198,166
74,53
34,105
11,95
180,12
34,31
88,19
119,168
127,142
29,16
33,162
111,145
52,173
110,170
20,67
84,43
23,37
143,147
163,103
175,15
60,86
194,98
16,162
157,143
109,160
177,55
127,146
120,141
126,75
78,28
63,198
152,151
74,67
194,123
76,163
96,47
26,37
154,107
53,33
115,198
137,131
68,131
156,30
20,127
112,96
37,99
137,143
41,156
144,105
141,151
37,96
83,79
64,112
65,150
139,161
190,29
191,181
173,40
34,37
143,16
30,16
181,196
69,81
154,35
94,83
46,89
50,18
40,111
68,10
33,68
195,158
107,119
146,109
171,46
148,131
143,163
19,32
149,146
193,115
136,70
124,65
179,100
88,27
161,13
27,187
115,125
48,104
14,151
164,151
190,37
56,125
95,143
62,114
116,110
152,54
146,96
125,21
33,166
43,76
15,133
59,109
24,165
67,18
57,125
74,149
114,102
65,29
133,16
110,112
182,82
53,49
189,78
118,60
96,51
107,91
142,121
178,57
107,143
187,118
156,193
87,200
162,115
97,153
194,132
95,26
157,199
147,40
175,176
145,96
58,76
40,164
73,71
57,159
158,200
70,140
173,53
51,13
30,126
142,148
62,38
56,30
194,123
98,181
174,56
143,143
110,110
119,71
105,182
156,120
53,144
123,67
26,68
25,109
72,145
64,23
62,67
67,17
71,104
114,199
55,52
175,150
130,112
34,89
189,108
36,36
190,88
158,119
172,96
104,142
65,27
156,141
18,85
38,10
79,24
25,30
135,182
167,127
180,173
27,164
95,13
136,101
166,102
109,125
178,128
31,141
129,56
41,134
105,43
108,178
119,183
53,180
172,144
66,62
132,139
19,24
106,40
121,177
49,154
33,48
54,200
97,45
109,49
12,197
84,49
75,86
79,40
182,69
193,82
19,64
112,146
58,71
23,41
26,123
195,100
182,152
53,169
117,51
168,90
125,47
12,174
19,198
57,76
156,125
11,38
76,29
131,77
183,126
172,193
40,132
27,188
107,110
37,155
66,19
121,182
62,167
173,61
151,62
184,54
169,54
127,152
109,192
18,194
179,35
158,71
177,22
41,43
37,49
44,171
95,140
146,198
163,78
144,174
84,36
23,166
31,190
12,20
171,19
135,20
168,125
153,112
32,171
188,103
173,124
68,119
40,56
124,181
48,12
56,98
38,173
70,183
149,158
69,193
150,103
36,128
99,25
136,199
74,191
106,175
77,152
85,139
96,66
151,16
161,34
24,200
184,66
72,28
84,159
199,96
174,150
79,46
111,93
18,93
113,174
173,126
127,105
28,176
134,153
177,65
160,116
113,115
17,53
180,183
155,126
57,25
46,182
48,146
88,166
165,188
172,156
121,44
108,121
177,142
85,13
58,165
72,167
126,173
75,88
174,44
83,109
196,135
19,111
16,59
140,167
122,43
177,169
11,96
56,14
81,184
131,174
121,39
54,192
45,97
185,175
91,93
153,63
58,127
147,55
16,35
39,93
82,150
168,183
76,153
181,161
87,139
148,166
14,41
146,73
91,191
129,118
58,196
195,19
149,59
122,189
85,160
44,39
105,26
163,17
90,48
98,108
187,50
45,132
77,84
196,109
187,93
147,102
23,198
58,187
134,143
189,110
115,175
170,75
109,137
37,59
154,84
124,43
53,185
20,195
84,94
150,183
33,170
18,115
108,172
18,143
79,62
23,152
20,110
26,115
24,200
45,142
114,39
181,97
108,48
63,147
52,104
175,90
51,109
66,28
187,93
76,116
26,152
134,130
149,67
22,53
78,53
17,73
123,49
22,146
149,66
155,80
118,59
30,109
176,179
20,68
66,167
181,17
59,23
180,21
27,39
80,16
134,157
13,173
14,148
122,82
156,97
129,31
50,127
55,17
70,197
26,57
89,71
39,111
126,62
43,153
169,70
129,51
105,183
166,38
126,133
34,170
91,81
145,168
108,181
158,64
123,181
110,76
45,77
102,136
100,85
152,86
11,134
145,133
181,57
197,68
135,108
143,146
186,149
154,49
65,37
185,92
199,117
175,136
47,35
147,101
67,122
112,192
78,138
162,191
115,129
51,24
171,191
123,65
151,177
110,33
93,97
99,130
56,49
11,40
166,170
94,162
94,25
14,85
70,94
167,74
146,117
19,104
152,57
48,59
136,39
122,142
69,124
162,197
43,141
124,186
148,86
54,118
193,14
172,118
111,131
118,125
92,168
93,31
60,73
24,42
158,95
123,31
191,30
199,41
37,15
133,170
95,68
115,140
75,139
125,47
130,52
160,52
43,66
53,22
40,76
31,17
107,136
66,126
137,77
87,27
135,131
102,133
91,186
153,84
179,21
27,168
153,112
78,172
152,199
104,141
107,144
40,24
199,194
48,75
56,21
86,130
154,158
104,89
41,174
20,129
19,68
40,59
19,79
139,152
50,72
88,167
21,35
151,74
175,166
78,176
159,177
10,125
20,39
150,53
149,39
83,24
76,35
169,59
181,142
199,133
125,56
69,29
156,172
77,67
112,109
100,136
149,133
170,179
65,109
190,99
170,182
158,102
116,153
60,111
141,94
61,157
85,156
120,180
58,137
74,171
78,45
87,146
196,78
123,14
111,155
148,38
62,129
109,118
188,123
49,117
60,114
115,102
160,155
74,121
85,107
22,50
139,139
64,109
121,63
107,28
115,97
175,97
113,173
169,122
198,34
194,111
61,42
144,191
36,49
84,106
144,123
182,37
11,14
129,156
97,85
58,187
82,96
114,171
180,35
15,143
103,83
94,175
148,79
144,176
77,176
48,79
163,82
158,69
84,159
41,110
189,92
141,176
147,156
88,98
40,50
80,80
174,185
137,187
61,73
161,129
61,25
94,60
65,195
183,90
27,44
157,101
130,79
15,185
136,130
29,89
69,105
112,82
110,74
53,82
59,117
120,93
174,42
119,13
160,26
142,103
99,77
72,50
88,118
117,47
74,87
177,29
142,35
50,144
89,140
140,18
55,195
63,119
106,121
177,44
99,51
116,125
139,62
93,13
101,36
192,137
141,127
56,164
75,28
58,108
49,108
67,134
185,60
37,117
116,39
191,96
87,131
63,193
158,125
105,149
145,27
116,122
139,140
79,95
175,93
70,125
180,107
89,171
67,156
25,29
89,137
156,185
80,68
77,129
87,68
41,108
158,191
119,68
91,89
57,171
177,40
103,34
86,86
187,190
152,113
157,182
109,101
143,39
150,187
138,167
163,74
92,187
56,63
128,119
66,96
105,82
191,180
169,184
41,89
173,109
151,87
99,111
118,65
118,148
93,179
94,87
135,96
107,110
133,135
27,152
63,121
164,35
23,53
166,24
190,138
31,173
133,98
109,64
175,67
62,146
10,46
158,148
151,36
70,177
130,47
118,39
191,92
101,86
139,92
92,159
183,61
181,158
89,102
168,26
62,61
92,73
184,89
61,26
154,184
133,162
14,12
171,51
99,76
128,134
79,71
58,101
184,41
67,173
70,103
158,120
121,123
156,194
94,127
168,150
162,129
141,151
80,154
87,93
133,169
122,197
158,134
146,170
131,41
175,176
113,31
15,34
183,184
111,200
162,189
181,41
184,140
131,35
43,17
107,38
162,17
195,170
35,116
101,72
47,49
11,154
148,76
153,140
192,132
175,76
64,86
23,59
29,191
178,174
163,95
117,168
77,167
157,25
11,30
156,173
107,61
119,163
19,193
125,59
87,166
86,107
60,145
50,63
127,87
88,126
163,143
117,191
78,115
102,149
51,68
146,110
141,117
188,66
107,192
172,130
58,37
91,12
171,149
198,10
138,166
75,45
98,163
92,121
95,33
172,98
162,196
115,80
130,34
51,19
16,55
190,35
22,16
176,143
89,162
82,59
58,145
149,105
51,102
63,27
89,50
153,159
141,182
97,137
145,188
164,128
188,139
102,86
149,128
29,132
193,130
124,148
114,41
182,132
176,83
175,126
128,75
71,109
150,156
167,88
16,21
26,71
186,108
194,47
75,123
105,96
13,31
47,59
78,82
17,76
125,181
190,137
13,133
63,113
57,41
189,77
93,39
199,120
101,80
171,125
13,119
69,144
138,78
146,115
101,123
127,51
18,16
20,82
65,75
196,46
29,137
122,174
157,47
34,68
13,166
132,51
155,25
17,19
98,70
146,199
84,60
119,22
159,153
137,41
136,183
129,195
77,156
102,110
126,178
156,30
63,180
177,42
110,88
74,18
167,158
125,59
74,112
21,155
182,73
162,194
80,28
124,81
55,134
131,75
28,106
200,132
172,11
46,134
182,12
49,51
32,36
109,197
174,180
113,63
122,97
46,136
84,10
30,42
66,144
108,79
116,109
115,122
164,200
96,60
177,145
177,196
187,46
59,57
101,148
77,150
93,98
96,153
162,160
107,124
83,193
64,30
72,91
93,200
67,81
178,101
60,54
181,173
126,159
99,171
93,138
200,68
16,118
33,150
180,86
131,115
114,145
128,132
29,18
136,187
100,50
75,124
98,31
32,71
77,119
135,153
27,128
12,32
43,173
95,97
32,146
167,78
40,157
129,78
49,159
165,182
23,185
198,46
141,116
55,164
71,175
166,152
156,49
60,85
26,55
169,162
23,136
73,43
161,51
140,185
198,132
30,34
166,15
43,192
38,180
69,59
143,94
40,69
132,51
105,105
94,91
181,136
183,59
62,187
107,14
68,154
45,126
37,178
125,161
62,156
112,117
148,136
180,105
68,131
192,74
133,41
116,97
188,181
66,19
170,86
158,167
24,128
162,187
48,40
118,91
30,83
199,49
104,54
83,189
20,89
136,160
64,41
12,47
168,62
73,22
141,93
172,67
120,157
71,79
42,66
99,50
110,70
31,107
88,44
200,92
69,145
49,49
146,113
159,103
91,154
184,61
115,111
178,198
57,186
29,53
189,52
139,96
24,104
13,85
48,128
129,162
71,162
10,64
70,118
115,44
97,187
24,37
110,31
115,164
28,133
137,94
57,82
171,31
69,132
64,194
159,154
104,37
131,156
182,122
183,163
85,112
70,169
168,158
168,156
33,167
39,39
174,192
194,163
12,152
91,142
95,101
91,116
63,175
13,178
31,76
71,195
40,144
79,30
146,146
197,46
133,29
119,168
198,128
104,171
174,139
168,19
91,69
29,104
133,51
18,100
38,142
196,56
184,17
185,127
197,121
19,123
71,34
85,22
156,50
71,46
14,41
85,95
95,28
46,97
62,122
73,110
11,150
199,98
12,194
62,166
121,10
174,121
182,21
194,53
71,150
156,74
116,49
93,112
89,137
39,195
46,159
29,146
12,141
95,32
187,33
109,75
79,193
120,185
41,151
153,125
175,136
70,49
118,192
31,36
44,136
40,115
60,104
72,69
94,195
148,176
88,198
136,166
56,163
40,171
68,184
193,59
31,151
118,190
62,93
179,126
173,64
144,67
132,32
117,13
14,11
55,110
123,177
35,32
134,161
171,188
119,118
38,44
12,142
120,137
76,10
52,144
153,132
23,161
83,200
173,200
191,83
105,35
136,157
68,12
93,174
131,175
93,60
159,105
45,65
56,85
42,191
82,133
52,187
174,45
40,78
92,110
180,35
191,110
57,118
144,13
158,50
16,57
132,98
61,120
110,80
192,146
57,197
108,197
119,34
77,196
177,170
112,102
58,180
160,197
155,20
92,33
180,23
51,108
16,151
48,49
60,130
135,115
156,62
65,97
11,65
12,158
131,148
92,185
158,189
200,179
45,83
134,137
37,174
44,160
20,119
60,144
92,103
190,139
76,28
10,64
124,157
67,56
71,157
94,116
30,29
79,87
41,143
29,185
40,35
35,96
59,61
58,192
46,47
55,118
41,198
156,23
58,25
186,77
199,133
134,99
28,183
175,83
22,196
50,109
94,92
53,182
155,185
148,25
21,196
167,99
174,19
185,31
89,200
121,199
143,179
158,200
85,187
155,50
32,45
27,165
33,84
112,148
88,21
134,193
135,172
42,15
85,163
116,122
42,148
110,151
121,51
70,63
91,44
95,163
53,41
144,75
127,143
11,96
100,91
156,53
53,49
97,121
111,59
30,187
149,116
127,67
130,191
161,47
171,159
79,172
167,183
54,179
60,124
84,186
95,74
150,64
89,43
183,161
172,27
39,36
198,96
153,190
65,122
122,155
113,196
105,143
130,29
39,151
158,105
27,130
99,44
108,156
150,177
107,64
64,73
91,166
107,171
40,61
74,153
165,100
168,88
144,66
178,179
152,104
186,99
10,62
155,103
30,175
136,10
118,25
91,155
151,95
131,111
38,131
130,15
139,87
68,186
122,164
179,66
55,75
39,63
54,96
123,29
116,140
84,114
117,145
151,187
99,42
27,193
36,149
99,48
14,195
129,116
131,44
175,96
83,10
45,97
64,77
58,79
134,92
92,176
180,142
159,97
174,183
49,35
77,58
71,45
126,146
23,112
78,70
125,193
37,182
35,74
132,64
11,146
129,42
149,71
112,197
57,74
43,83
57,118
110,33
76,99
73,192
166,146
157,76
95,18
106,78
160,105
109,68
65,120
130,138
148,19
27,55
25,169
127,86
112,120
182,61
116,10
147,32
128,91
102,76
198,65
130,91
108,160
169,12
193,42
102,189
108,175
118,42
170,169
172,35
90,26
11,141
12,158
191,12
193,18
173,146
176,131
105,77
63,31
21,45
11,27
26,11
97,30
110,198
150,17
47,190
37,20
123,18
165,110
154,16
169,128
178,127
112,16
47,159
101,103
97,181
68,31
76,182
134,121
75,98
40,79
128,118
72,33
108,158
174,42
175,115
165,149
128,14
79,140
65,169
174,51
180,32
200,171
143,132
73,115
21,157
139,177
70,161
24,122
143,84
132,179
196,112
200,199
75,33
48,81
19,114
66,52
97,58
39,144
96,14
112,106
163,152
32,89
91,97
118,199
69,96
39,157
175,146
193,182
148,189
92,142
70,123
129,77
99,24
94,101
67,194
82,169
40,136
165,134
121,145
117,18
11,124
111,180
68,170
27,166
88,23
21,64
63,24
149,175
68,12
101,56
168,102
146,22
200,43
12,89
41,86
120,197
89,153
50,44
33,88
76,110
162,105
165,143
85,15
17,69
158,117
143,88
171,117
94,95
111,66
95,130
199,177
27,17
65,70
86,163
195,14
48,130
12,24
158,113
107,114
175,16
79,100
178,29
56,98
127,30
156,124
39,145
159,76
150,63
148,82
190,111
106,69
124,23
130,164
163,97
112,172
184,22
142,31
176,158
63,24
78,135
30,186
170,20
45,151
91,134
109,129
162,42
160,120
96,175
122,183
151,81
25,28
188,139
138,114
162,22
45,91
49,180
107,97
146,51
176,104
93,26
155,110
76,172
37,179
79,176
176,88
138,23
128,135
164,180
158,138
111,68
175,116
144,36
115,19
147,190
171,18
27,42
141,60
85,87
132,116
164,84
57,159
149,125
49,10
90,66
108,82
198,83
111,89
34,178
153,135
43,46
41,117
133,190
150,23
178,77
171,97
133,86
139,146
106,70
81,35
100,15
130,14
91,35
89,153
43,67
107,127
63,74
109,104
158,76
189,97
71,39
92,136
171,155
65,191
35,81
46,97
130,171
192,59
61,31
42,58
178,126
119,183
85,175
15,113
40,118
68,17
50,121
76,178
112,52
182,102
155,72
125,72
91,24
93,14
40,149
126,124
15,147
123,112
17,126
110,28
31,62
183,149
162,152
63,159
101,124
38,159
62,48
200,39
167,184
42,195
167,85
38,26
136,56
182,12
75,101
61,29
88,160
81,153
189,46
131,31
77,118
173,181
87,89
143,128
50,13
78,195
66,100
132,135
197,129
36,103
16,141
47,195
77,70
149,176
108,40
45,63
63,27
106,76
158,45
73,198
156,121
13,81
156,99
62,55
130,75
63,79
164,59
20,58
18,123
43,99
109,174
45,187
140,114
170,19
33,60
149,99
143,93
94,185
56,86
42,29
177,159
21,34
103,83
173,158
170,178
60,144
39,130
177,145
49,175
33,94
38,135
182,52
86,105
99,156
135,63
91,110
183,12
31,45
27,144
38,170
13,94
188,33
10,60
32,184
85,34
102,79
187,117
183,49
11,107
13,122
65,189
132,20
128,31
170,99
136,117
145,120
188,67
145,73
55,72
